id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
vDHpZdx3QtQnrSZdDdXtdg,genwa-korean-bbq-beverly-hills-beverly-hills-2,Genwa Korean BBQ Beverly Hills,https://s3-media1.fl.yelpcdn.com/bphoto/XPUFq2b5yGZKkEGbqdwzyA/o.jpg,False,https://www.yelp.com/biz/genwa-korean-bbq-beverly-hills-beverly-hills-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,880,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 34.0691, 'longitude': -118.37599}","['delivery', 'pickup']",$$$$,"{'address1': '170 N La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Beverly Hills', 'zip_code': '90211', 'country': 'US', 'state': 'CA', 'display_address': ['170 N La Cienega Blvd', 'Beverly Hills, CA 90211']}",+14242454750,(424) 245-4750,6318.745990176121
cJQfLysSaYhvv3yueXdqGQ,tofu-ya-los-angeles,Tofu Ya,https://s3-media4.fl.yelpcdn.com/bphoto/VOqLw3Toxf5mKLnVBYyI3g/o.jpg,False,https://www.yelp.com/biz/tofu-ya-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1176,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 34.04016, 'longitude': -118.44338}","['delivery', 'pickup']",$$,"{'address1': '2021 Sawtelle Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2021 Sawtelle Blvd', 'Los Angeles, CA 90025']}",+13104732627,(310) 473-2627,3752.4250958253097
INEbr7OmgiqlMWq5Cta8WA,ahgassi-gopchang-los-angeles-6,Ahgassi Gopchang,https://s3-media3.fl.yelpcdn.com/bphoto/UayThUPLzWBaGtnVB_dXew/o.jpg,False,https://www.yelp.com/biz/ahgassi-gopchang-los-angeles-6?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,2172,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 34.0634067908259, 'longitude': -118.30388175744}",['delivery'],$$$,"{'address1': '3744 W 6th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['3744 W 6th St', 'Los Angeles, CA 90005']}",+13239026328,(323) 902-6328,10952.070259252416
ggSWm7VIo3pKxHFv7Qxoiw,chuncheon-dakgalbi-donghae-makguksu-2-los-angeles,Chuncheon Dakgalbi Donghae Makguksu 2,https://s3-media2.fl.yelpcdn.com/bphoto/Ew3XZ59VQQFLdnUPk_bUiQ/o.jpg,False,https://www.yelp.com/biz/chuncheon-dakgalbi-donghae-makguksu-2-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,24,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.064012, 'longitude': -118.300574}",[],,"{'address1': '3601 W 6th St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3601 W 6th St', 'Los Angeles, CA 90020']}",,,11251.143576780483
D6LvcQaxttOVFc_U_AjvhQ,big-fish-roll-and-toppings-los-angeles-2,Big Fish Roll and Toppings,https://s3-media2.fl.yelpcdn.com/bphoto/N0_sWuypXKKkA3NV3-wBDQ/o.jpg,False,https://www.yelp.com/biz/big-fish-roll-and-toppings-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,7,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",5.0,"{'latitude': 34.149955, 'longitude': -118.430922}","['delivery', 'pickup']",,"{'address1': '4364 Woodman Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91423', 'country': 'US', 'state': 'CA', 'display_address': ['4364 Woodman Ave', 'Los Angeles, CA 91423']}",+18187848234,(818) 784-8234,14557.176397159365
NHdSwQE-Y53xOBsCBWxgZA,bbq-rice-venice-los-angeles-3,BBQ+Rice - Venice,https://s3-media2.fl.yelpcdn.com/bphoto/8aJ8D3NoEKMrySu0eonbyQ/o.jpg,False,https://www.yelp.com/biz/bbq-rice-venice-los-angeles-3?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,85,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 34.000218, 'longitude': -118.441186}","['delivery', 'pickup']",$$,"{'address1': '12819 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12819 Venice Blvd', 'Los Angeles, CA 90066']}",+13237932370,(323) 793-2370,3581.734661787936
LtQu-lT9Hpm_n_5LcXsdYA,sulga-house-of-beef-bone-soup-los-angeles,Sulga House of Beef Bone Soup,https://s3-media2.fl.yelpcdn.com/bphoto/AnU8SIXf7FpQiArZYiCCRw/o.jpg,False,https://www.yelp.com/biz/sulga-house-of-beef-bone-soup-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,349,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'soup', 'title': 'Soup'}]",5.0,"{'latitude': 34.07642, 'longitude': -118.30557}","['delivery', 'pickup']",$$,"{'address1': '4451 Beverly Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['4451 Beverly Blvd', 'Los Angeles, CA 90004']}",+13237410669,(323) 741-0669,11532.479030469434
hl8scEi1L43CXjKUP0vx3w,wharo-korean-charcoal-bbq-marina-del-rey,Wharo Korean Charcoal BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/rNm9vBT8rUYl5lh9oFid1g/o.jpg,False,https://www.yelp.com/biz/wharo-korean-charcoal-bbq-marina-del-rey?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,514,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 33.989845, 'longitude': -118.447538}","['delivery', 'pickup']",$$$,"{'address1': '4029 Lincoln Blvd', 'address2': '', 'address3': '', 'city': 'Marina Del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['4029 Lincoln Blvd', 'Marina Del Rey, CA 90292']}",+13105787114,(310) 578-7114,4784.286745839006
H-59njjlarE5GFpR5NdyGg,yangban-los-angeles,Yangban,https://s3-media1.fl.yelpcdn.com/bphoto/98APU_cObclNryLATMEBRw/o.jpg,False,https://www.yelp.com/biz/yangban-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,235,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 34.03396929472477, 'longitude': -118.22958845437847}",[],$$,"{'address1': '712 S Santa Fe Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['712 S Santa Fe Ave', 'Los Angeles, CA 90021']}",+12138661987,(213) 866-1987,16756.31486056386
DrToq9357afdpOyO5w0Y5w,yup-dduk-la-los-angeles,Yup Dduk LA,https://s3-media1.fl.yelpcdn.com/bphoto/uG2FhJKRx05fmxwsFrcqjA/o.jpg,False,https://www.yelp.com/biz/yup-dduk-la-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,2378,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 34.064009, 'longitude': -118.3007013}","['delivery', 'pickup']",$$,"{'address1': '3603 W 6th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3603 W 6th St', 'Los Angeles, CA 90020']}",+12132632355,(213) 263-2355,11244.895169137011
D0NkLFBF1jQ9jAOyxJPNbw,myung-ga-haejangguk-gardena,Myung Ga Haejangguk,https://s3-media2.fl.yelpcdn.com/bphoto/uH7ooCNEZ2ZkI-BPSXpxCA/o.jpg,False,https://www.yelp.com/biz/myung-ga-haejangguk-gardena?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,55,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.87316, 'longitude': -118.30019}",['restaurant_reservation'],$$,"{'address1': '1425 W Artesia Blvd', 'address2': 'Ste 5', 'address3': '', 'city': 'Gardena', 'zip_code': '90248', 'country': 'US', 'state': 'CA', 'display_address': ['1425 W Artesia Blvd', 'Ste 5', 'Gardena, CA 90248']}",+13106300188,(310) 630-0188,19184.876440264423
JBeSWzpDI8eh2xG4-ZVy4g,yangji-gamjatang-los-angeles-2,Yangji Gamjatang,https://s3-media2.fl.yelpcdn.com/bphoto/cwYNy3qUXU5PfeprmI-PGQ/o.jpg,False,https://www.yelp.com/biz/yangji-gamjatang-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,883,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 34.063051, 'longitude': -118.297541}","['delivery', 'pickup']",$$,"{'address1': '3470 W 6th St', 'address2': 'Ste 6', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3470 W 6th St', 'Ste 6', 'Los Angeles, CA 90020']}",+12133881105,(213) 388-1105,11472.622742082583
xbuO1eF-dLqhkQNeWQrldw,seoul-haus-chino-hills-2,Seoul Haus,https://s3-media1.fl.yelpcdn.com/bphoto/Qfv65aEmhATCRiG_06EELQ/o.jpg,False,https://www.yelp.com/biz/seoul-haus-chino-hills-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,50,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 34.002784, 'longitude': -117.73066}","['delivery', 'pickup']",,"{'address1': '3410 Grand Ave', 'address2': 'Ste H', 'address3': '', 'city': 'Chino Hills', 'zip_code': '91709', 'country': 'US', 'state': 'CA', 'display_address': ['3410 Grand Ave', 'Ste H', 'Chino Hills, CA 91709']}",+19095487419,(909) 548-7419,62710.43716876028
giBbze9J6pPxIHWPA4RgfA,眞-jin-cook-authentic-korean-soul-food-santa-clarita,眞 Jin Cook - Authentic Korean Soul Food,https://s3-media2.fl.yelpcdn.com/bphoto/CN2mWdJNFLdb8mi6XJSrxA/o.jpg,False,https://www.yelp.com/biz/%E7%9C%9E-jin-cook-authentic-korean-soul-food-santa-clarita?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,89,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.40595, 'longitude': -118.466097}",[],$$,"{'address1': '26921 Sierra Hwy', 'address2': '', 'address3': None, 'city': 'Santa Clarita', 'zip_code': '91321', 'country': 'US', 'state': 'CA', 'display_address': ['26921 Sierra Hwy', 'Santa Clarita, CA 91321']}",+16612513700,(661) 251-3700,43215.22801480358
c7UubW5ixyDr9GJvDCb06g,sura-korean-bbq-and-tofu-house-long-beach,Sura Korean BBQ & Tofu House,https://s3-media3.fl.yelpcdn.com/bphoto/tO5molJbYHWDJL_6OinXZA/o.jpg,False,https://www.yelp.com/biz/sura-korean-bbq-and-tofu-house-long-beach?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1829,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 33.7744423002005, 'longitude': -118.18510428071}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '621 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90802', 'country': 'US', 'state': 'CA', 'display_address': ['621 Atlantic Ave', 'Long Beach, CA 90802']}",+15624957872,(562) 495-7872,34344.26620225048
kwghLGcNtoQlS14obXW4vg,sun-nong-dan-san-gabriel-3,Sun Nong Dan,https://s3-media1.fl.yelpcdn.com/bphoto/ula80KZYXjETOtNEXkNODg/o.jpg,False,https://www.yelp.com/biz/sun-nong-dan-san-gabriel-3?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1399,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 34.10426, 'longitude': -118.087589}","['delivery', 'pickup']",$$$,"{'address1': '927 E Las Tunas Dr', 'address2': 'Ste J', 'address3': None, 'city': 'San Gabriel', 'zip_code': '91776', 'country': 'US', 'state': 'CA', 'display_address': ['927 E Las Tunas Dr', 'Ste J', 'San Gabriel, CA 91776']}",+16262861234,(626) 286-1234,31195.387233174948
KDcTFp2P40ycRj12GKKcXg,rich-crab-los-angeles-2,Rich Crab,https://s3-media2.fl.yelpcdn.com/bphoto/FnS6354k3ydxQOydEg4zzA/o.jpg,False,https://www.yelp.com/biz/rich-crab-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,149,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 34.0691249, 'longitude': -118.3072344}","['delivery', 'pickup']",$$$,"{'address1': '4253 W 3rd St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['4253 W 3rd St', 'Los Angeles, CA 90020']}",+12132771626,(213) 277-1626,10988.910420321075
eOMJ7MYA2R6-1O3zB-5XeA,on-on-fresh-korean-kitchen-culver-city-4,ON + ON Fresh Korean Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/JJePUGie27mJl46JU59P_g/o.jpg,False,https://www.yelp.com/biz/on-on-fresh-korean-kitchen-culver-city-4?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,32,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.985766, 'longitude': -118.393511}","['delivery', 'pickup']",$$,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3206', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3206', 'Culver City, CA 90230']}",+13103901005,(310) 390-1005,4173.617650931161
PlQjtbZKOw7exAUfrswhNQ,the-kimbap-los-angeles,The Kimbap,https://s3-media1.fl.yelpcdn.com/bphoto/fVigYgaazDzBa6S4_UOdng/o.jpg,False,https://www.yelp.com/biz/the-kimbap-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,784,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.06696, 'longitude': -118.30871}",['delivery'],$,"{'address1': '400 S Western Ave', 'address2': 'Ste 102', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['400 S Western Ave', 'Ste 102', 'Los Angeles, CA 90020']}",+12133802174,(213) 380-2174,10740.04201253452
4qoKwLG_DURTRZJ9i6KOPg,gogobop-korean-rice-bar-los-angeles-2,Gogobop - Korean Rice Bar,https://s3-media4.fl.yelpcdn.com/bphoto/zeApwbtaPnSs612lN2X2MA/o.jpg,False,https://www.yelp.com/biz/gogobop-korean-rice-bar-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,96,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 34.06142, 'longitude': -118.44645}","['delivery', 'pickup']",$$,"{'address1': '1059 Broxton Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1059 Broxton Ave', 'Los Angeles, CA 90024']}",+13102080820,(310) 208-0820,5656.673416417155
zIN25_41Avj-wmcv8KTx-A,pigya-los-angeles,Pigya,https://s3-media1.fl.yelpcdn.com/bphoto/FQVvlsPICtk4fjcY7VW17Q/o.jpg,False,https://www.yelp.com/biz/pigya-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,39,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 34.057488, 'longitude': -118.303298}",['restaurant_reservation'],,"{'address1': '3400 W 8th St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['3400 W 8th St', 'Los Angeles, CA 90005']}",+12133222588,(213) 322-2588,10726.98490426503
RiWmam5SMn1xwHB5OITgLA,house-of-galbi-los-angeles,House of Galbi,https://s3-media2.fl.yelpcdn.com/bphoto/wMMzQlNikM4kqZmaNlnlKw/o.jpg,False,https://www.yelp.com/biz/house-of-galbi-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,736,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.0,"{'latitude': 34.1562335, 'longitude': -118.4801666}",['delivery'],$$$,"{'address1': '15927 Ventura Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91436', 'country': 'US', 'state': 'CA', 'display_address': ['15927 Ventura Blvd', 'Los Angeles, CA 91436']}",+18183822222,(818) 382-2222,16434.721282615654
XKXsZhVuUMc7q8qjiqPCEw,moonbowls-los-angeles,moonbowls,https://s3-media2.fl.yelpcdn.com/bphoto/FnKbbn8Q3nHtq3kVTjprPQ/o.jpg,False,https://www.yelp.com/biz/moonbowls-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,179,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 34.04588, 'longitude': -118.45152}","['delivery', 'pickup']",,"{'address1': '11419 Santa Monica Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11419 Santa Monica Blvd', 'Los Angeles, CA 90025']}",+13239874617,(323) 987-4617,4732.836844910184
SDoOIzuz4k3m-SP071aykA,chunju-han-il-kwan-los-angeles,Chunju Han-il Kwan,https://s3-media4.fl.yelpcdn.com/bphoto/hSx0NiITA9owbMnO-B6GMw/o.jpg,False,https://www.yelp.com/biz/chunju-han-il-kwan-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,853,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.0630990152011, 'longitude': -118.29713344574}","['delivery', 'pickup']",$$,"{'address1': '3450 W 6th St', 'address2': 'Ste 106', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3450 W 6th St', 'Ste 106', 'Los Angeles, CA 90020']}",+12134801799,(213) 480-1799,11499.545326810154
ktn9AX_cmEqeEDjqdLynzg,seoulmates-los-angeles,Seoulmates,https://s3-media4.fl.yelpcdn.com/bphoto/pViVmm0pm_B4FYx2v6KphQ/o.jpg,False,https://www.yelp.com/biz/seoulmates-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,161,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 34.07261, 'longitude': -118.37078}","['delivery', 'pickup']",$$,"{'address1': '8320 W 3rd St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8320 W 3rd St', 'Los Angeles, CA 90048']}",+13234244863,(323) 424-4863,6893.036227846948
5GMLmeVr1ARHV6lygsFPzA,manpuku-japanese-bbq-dining-west-la-los-angeles-2,Manpuku Japanese BBQ Dining - West LA,https://s3-media4.fl.yelpcdn.com/bphoto/I2g8O2QA1NnAIEV3EWJrfQ/o.jpg,False,https://www.yelp.com/biz/manpuku-japanese-bbq-dining-west-la-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,744,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 34.03876, 'longitude': -118.44218}","['delivery', 'pickup']",$$,"{'address1': '2125 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2125 Sawtelle Blvd', 'Los Angeles, CA 90025']}",+13104730580,(310) 473-0580,3590.6888944080074
HatyhMuDVS-WWk1-QzmbwQ,wooga-sullungtang-gardena-2,Wooga Sullungtang,https://s3-media2.fl.yelpcdn.com/bphoto/xqsoVJGe8wmpyQISumj4DQ/o.jpg,False,https://www.yelp.com/biz/wooga-sullungtang-gardena-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,147,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 33.88886074335929, 'longitude': -118.30537897055235}","['delivery', 'pickup']",$$,"{'address1': '1630 W Redondo Beach Blvd', 'address2': 'Ste 22', 'address3': '', 'city': 'Gardena', 'zip_code': '90247', 'country': 'US', 'state': 'CA', 'display_address': ['1630 W Redondo Beach Blvd', 'Ste 22', 'Gardena, CA 90247']}",+13104007563,(310) 400-7563,17528.585912070976
4Zx7Lw4U6F0sXrV4aiIyqQ,majordomo-los-angeles-2,Majordomo,https://s3-media2.fl.yelpcdn.com/bphoto/EQYwq5LE2h6rWhtoEwiODg/o.jpg,False,https://www.yelp.com/biz/majordomo-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1314,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.0690575, 'longitude': -118.226105}",['delivery'],$$$,"{'address1': '1725 Naud St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['1725 Naud St', 'Los Angeles, CA 90012']}",+13235454880,(323) 545-4880,17848.30467311669
svK6WXwRnTSORVkB33o3KA,yang-ban-sul-lung-tang-los-angeles,Yang Ban Sul Lung Tang,https://s3-media1.fl.yelpcdn.com/bphoto/VPSzZo0gc_TsghVPXMSVog/o.jpg,False,https://www.yelp.com/biz/yang-ban-sul-lung-tang-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,208,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.03223, 'longitude': -118.25935}","['delivery', 'pickup']",$,"{'address1': '1515 Maple Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1515 Maple Ave', 'Los Angeles, CA 90015']}",+12134894640,(213) 489-4640,13990.092544936417
